185,0,-52
186,0,-47
187,0,-20
188,0,-53
189,0,-55
190,0,-51
191,0,-54
192,0,-38
193,0,-43
194,0,-63
195,0,-1
196,0,-38
197,0,-62
198,0,-58
199,0,-42
200,0,-32
201,0,-36
202,0,-51
203,0,-62
204,0,-38
205,0,-7
206,0,-13
207,0,-59
208,0,-56
209,0,3
210,0,-53
211,0,-52
212,0,-53
213,0,-53
214,0,-55
215,0,-58
216,0,-54
217,0,-55
218,0,-48
219,0,-56
220,0,-55
221,0,-45
222,0,-42
223,0,-47
224,0,-51
225,0,-49
226,0,0
227,0,-52
228,0,-22
229,0,-56
230,0,-53
231,0,-43
232,0,-58
233,0,5
234,0,-51
235,0,-43
236,0,-46
237,0,-41
238,0,-43
239,0,-59
240,0,-14
241,0,-41
242,0,-33
243,0,-34
244,0,-58
245,0,-55
246,0,-34
247,0,-57
248,0,-47
249,0,-29
250,0,-32
251,0,-33
252,0,-10
253,0,-49
254,0,-34
255,0,-55
256,0,-34
257,0,-51
258,0,-54
259,0,5
260,0,-44
261,0,-15
262,0,-40
263,0,-38
264,0,-40
265,0,-19
266,0,-16
267,0,-53
268,0,-10
269,0,-51
270,0,-62
271,0,5
272,0,-22
273,0,-43
274,0,-37
275,0,-34
276,0,-49
277,0,5
278,0,-42
279,0,-51
280,0,-40
281,0,-35
282,0,-50
283,0,-20
284,0,5
285,0,-58
286,0,5
287,0,5
288,0,-51
289,0,-50
290,0,5
291,0,-56
292,0,-51
293,0,-19
294,0,5
295,0,-26
296,0,-14
297,0,5
298,0,-49
299,0,-36
300,0,-28
301,0,-41
302,0,-29
303,0,-25
304,0,5
305,0,0
306,0,5
307,0,-52
308,0,-43
309,0,5
310,0,-57
311,0,5
312,0,22
313,0,-64
314,0,5
315,0,12
316,0,-12
317,0,-13
318,0,-35
319,0,-28
320,0,-41
321,0,8
322,0,-13
323,1,81
324,0,-52
325,0,-29
326,0,-40
327,0,5
328,0,-11
329,0,-14
330,0,-54
331,0,-31
332,0,-37
333,0,-32
334,0,5
335,0,5
336,0,5
337,0,-56
338,0,5
339,0,-50
340,0,5
341,0,-27
342,0,34
343,0,-48
344,0,-57
345,0,5
346,0,-36
347,0,-55
348,0,-48
349,0,-33
350,0,-31
351,0,-40
352,0,-36
353,0,-50
354,0,-12
355,0,5
356,0,-15
357,0,5
358,0,-5
359,0,5
360,0,5
361,0,14
362,0,-64
363,0,-48
364,0,-46
365,0,-45
366,0,-35
367,0,-13
368,0,5
369,0,-10
370,0,8
371,0,-40
372,0,5
373,0,5
374,0,-26
375,0,5
376,0,5
377,0,5
378,0,-49
379,0,5
380,0,-38
381,0,7
382,1,71
383,0,5
384,0,13
385,0,5
386,0,-41
387,0,5
388,0,-28
389,0,-64
390,0,-39
391,0,-18
392,0,-27
393,0,-59
394,0,5
395,0,5
396,0,5
397,1,81
398,0,-60
399,0,5
400,0,16
401,0,5
402,0,-21
403,1,81
404,0,5
405,0,-41
406,0,-12
407,0,-33
408,0,5
409,0,5
410,0,5
411,0,-24
412,0,5
413,0,5
414,0,2
415,0,-10
416,0,5
417,0,-10
418,0,-25
419,1,81
420,0,-34
421,0,5
422,0,5
423,0,20
424,0,5
425,0,7
426,0,-24
427,1,81
428,0,5
429,0,5
430,0,5
431,0,5
432,0,8
